CaseID,PortName,State,PortCode,Border,Date,Measure,Total Number of Entries,Longitude,Latitude
2223,Vanceboro,Maine,105,US-Canada Border,5/1/2018,Personal Vehicles,2449,-67.42955,45.55984
2224,Oroville,Washington,3019,US-Canada Border,6/1/2018,Trucks,2460,-119.43444,48.93917
2225,Oroville,Washington,3019,US-Canada Border,10/1/2018,Trucks,2462,-119.43444,48.93917
2226,Massena,New York,704,US-Canada Border,10/1/2018,Trucks,2463,-74.74,44.98944
2227,Oroville,Washington,3019,US-Canada Border,7/1/2018,Trucks,2464,-119.43444,48.93917
2228,Massena,New York,704,US-Canada Border,8/1/2018,Trucks,2483,-74.74,44.98944
2229,Metaline Falls,Washington,3025,US-Canada Border,6/1/2018,Personal Vehicles,2483,-117.36037,48.85798
2230,Douglas,Arizona,2601,US-Mexico Border,10/1/2018,Trucks,2485,-109.54472,31.34444
2231,Roseau,Minnesota,3426,US-Canada Border,11/1/2018,Personal Vehicles,2500,-95.81074,48.77518
2232,Dunseith,North Dakota,3422,US-Canada Border,4/1/2018,Trucks,2508,-100.05863,48.81369
2233,Danville,Washington,3012,US-Canada Border,2/1/2018,Personal Vehicles,2516,-118.50309,48.99617
2234,Otay Mesa,California,2506,US-Mexico Border,6/1/2018,Buses,2521,-117.05333,32.57333
2235,Boundary,Washington,3015,US-Canada Border,9/1/2018,Personal Vehicles,2524,-117.89655,48.54648
2236,Dunseith,North Dakota,3422,US-Canada Border,8/1/2018,Trucks,2524,-100.05863,48.81369
2237,Vanceboro,Maine,105,US-Canada Border,6/1/2018,Personal Vehicles,2529,-67.42955,45.55984
2238,San Ysidro,California,2504,US-Mexico Border,9/1/2018,Buses,2531,-117.02667,32.54306
2239,Walhalla,North Dakota,3407,US-Canada Border,3/1/2018,Personal Vehicles,2533,-97.91778,48.92333
2240,Boundary,Washington,3015,US-Canada Border,11/1/2018,Personal Vehicles,2543,-117.89655,48.54648
2241,Massena,New York,704,US-Canada Border,5/1/2018,Trucks,2545,-74.74,44.98944
2242,Oroville,Washington,3019,US-Canada Border,4/1/2018,Trucks,2562,-119.43444,48.93917
2243,Danville,Washington,3012,US-Canada Border,11/1/2018,Personal Vehicles,2563,-118.50309,48.99617
2244,Boundary,Washington,3015,US-Canada Border,3/1/2018,Personal Vehicles,2564,-117.89655,48.54648
2245,Raymond,Montana,3301,US-Canada Border,6/1/2018,Personal Vehicles,2566,-104.575,48.99667
2246,Oroville,Washington,3019,US-Canada Border,5/1/2018,Trucks,2575,-119.43444,48.93917
2247,Oroville,Washington,3019,US-Canada Border,8/1/2018,Trucks,2582,-119.43444,48.93917
2248,Noonan,North Dakota,3420,US-Canada Border,8/1/2018,Personal Vehicles,2586,-103.00333,48.88232
2249,Anacortes,Washington,3010,US-Canada Border,4/1/2018,Personal Vehicles,2586,-122.61739,48.49988
2250,San Ysidro,California,2504,US-Mexico Border,8/1/2018,Buses,2590,-117.02667,32.54306
2251,Walhalla,North Dakota,3407,US-Canada Border,11/1/2018,Personal Vehicles,2591,-97.91778,48.92333
2252,Roseau,Minnesota,3426,US-Canada Border,4/1/2018,Personal Vehicles,2598,-95.81074,48.77518
2253,Boundary,Washington,3015,US-Canada Border,12/1/2018,Personal Vehicles,2604,-117.89655,48.54648
2254,Massena,New York,704,US-Canada Border,7/1/2018,Trucks,2617,-74.74,44.98944
2255,Laredo,Texas,2304,US-Mexico Border,2/1/2018,Buses,2625,-99.50722,27.50611
2256,Metaline Falls,Washington,3025,US-Canada Border,9/1/2018,Personal Vehicles,2628,-117.36037,48.85798
2257,San Ysidro,California,2504,US-Mexico Border,7/1/2018,Buses,2632,-117.02667,32.54306
2258,Anacortes,Washington,3010,US-Canada Border,5/1/2018,Personal Vehicles,2642,-122.61739,48.49988
2259,Neche,North Dakota,3404,US-Canada Border,3/1/2018,Personal Vehicles,2648,-97.55444,48.98611
2260,San Ysidro,California,2504,US-Mexico Border,5/1/2018,Buses,2651,-117.02667,32.54306
2261,Walhalla,North Dakota,3407,US-Canada Border,10/1/2018,Personal Vehicles,2655,-97.91778,48.92333
2262,Vanceboro,Maine,105,US-Canada Border,7/1/2018,Personal Vehicles,2663,-67.42955,45.55984
2263,San Ysidro,California,2504,US-Mexico Border,1/1/2018,Buses,2663,-117.02667,32.54306
2264,Boundary,Washington,3015,US-Canada Border,4/1/2018,Personal Vehicles,2666,-117.89655,48.54648
2265,Neche,North Dakota,3404,US-Canada Border,11/1/2018,Personal Vehicles,2677,-97.55444,48.98611
2266,Roseau,Minnesota,3426,US-Canada Border,12/1/2018,Personal Vehicles,2685,-95.81074,48.77518
2267,Skagway,Alaska,3103,US-Canada Border,6/1/2018,Buses,2687,-135.30656,59.47197
2268,Danville,Washington,3012,US-Canada Border,1/1/2018,Personal Vehicles,2691,-118.50309,48.99617
2269,Roseau,Minnesota,3426,US-Canada Border,2/1/2018,Personal Vehicles,2702,-95.81074,48.77518
2270,Beecher Falls,Vermont,206,US-Canada Border,1/1/2018,Personal Vehicles,2705,-71.49664,45.00808
2271,Boundary,Washington,3015,US-Canada Border,10/1/2018,Personal Vehicles,2721,-117.89655,48.54648
2272,San Ysidro,California,2504,US-Mexico Border,4/1/2018,Buses,2732,-117.02667,32.54306
2273,Del Bonita,Montana,3322,US-Canada Border,6/1/2018,Personal Vehicles,2734,-112.32481,48.63274
2274,Alcan,Alaska,3104,US-Canada Border,4/1/2018,Personal Vehicles,2735,-142.98928,63.33693
2275,Dunseith,North Dakota,3422,US-Canada Border,7/1/2018,Trucks,2740,-100.05863,48.81369
2276,San Ysidro,California,2504,US-Mexico Border,6/1/2018,Buses,2748,-117.02667,32.54306
2277,Noonan,North Dakota,3420,US-Canada Border,7/1/2018,Personal Vehicles,2749,-103.00333,48.88232
2278,San Ysidro,California,2504,US-Mexico Border,3/1/2018,Buses,2749,-117.02667,32.54306
2279,Vanceboro,Maine,105,US-Canada Border,8/1/2018,Personal Vehicles,2766,-67.42955,45.55984
2280,Skagway,Alaska,3103,US-Canada Border,8/1/2018,Buses,2768,-135.30656,59.47197
2281,Rio Grande City,Texas,2307,US-Mexico Border,12/1/2018,Trucks,2793,-98.82,26.37944
2282,Sault Sainte Marie,Michigan,3803,US-Canada Border,12/1/2018,Trucks,2794,-84.29889,46.47028
2283,Otay Mesa,California,2506,US-Mexico Border,11/1/2018,Buses,2802,-117.05333,32.57333
2284,Walhalla,North Dakota,3407,US-Canada Border,4/1/2018,Personal Vehicles,2812,-97.91778,48.92333
2285,Neche,North Dakota,3404,US-Canada Border,10/1/2018,Personal Vehicles,2817,-97.55444,48.98611
2286,Skagway,Alaska,3103,US-Canada Border,7/1/2018,Buses,2818,-135.30656,59.47197
2287,Beecher Falls,Vermont,206,US-Canada Border,2/1/2018,Personal Vehicles,2818,-71.49664,45.00808
2288,Neche,North Dakota,3404,US-Canada Border,4/1/2018,Personal Vehicles,2845,-97.55444,48.98611
2289,Bridgewater,Maine,127,US-Canada Border,11/1/2018,Personal Vehicles,2859,-67.84262,46.41923
2290,Laredo,Texas,2304,US-Mexico Border,10/1/2018,Buses,2875,-99.50722,27.50611
2291,Laredo,Texas,2304,US-Mexico Border,9/1/2018,Buses,2882,-99.50722,27.50611
2292,Danville,Washington,3012,US-Canada Border,10/1/2018,Personal Vehicles,2887,-118.50309,48.99617
2293,Danville,Washington,3012,US-Canada Border,12/1/2018,Personal Vehicles,2890,-118.50309,48.99617
2294,Roseau,Minnesota,3426,US-Canada Border,1/1/2018,Personal Vehicles,2896,-95.81074,48.77518
2295,Walhalla,North Dakota,3407,US-Canada Border,12/1/2018,Personal Vehicles,2897,-97.91778,48.92333
2296,Rio Grande City,Texas,2307,US-Mexico Border,2/1/2018,Trucks,2899,-98.82,26.37944
2297,Lancaster,Minnesota,3430,US-Canada Border,6/1/2018,Personal Vehicles,2900,-96.82024,48.84911
2298,Norton,Vermont,211,US-Canada Border,5/1/2018,Personal Vehicles,2913,-71.79528,45.01
2299,Rio Grande City,Texas,2307,US-Mexico Border,9/1/2018,Trucks,2919,-98.82,26.37944
2300,Lynden,Washington,3023,US-Canada Border,12/1/2018,Trucks,2924,-122.44316,48.94802
2301,Otay Mesa,California,2506,US-Mexico Border,9/1/2018,Buses,2929,-117.05333,32.57333
2302,Frontier,Washington,3020,US-Canada Border,11/1/2018,Personal Vehicles,2937,-117.78134,48.91016
2303,Lynden,Washington,3023,US-Canada Border,8/1/2018,Trucks,2938,-122.44316,48.94802
2304,Danville,Washington,3012,US-Canada Border,3/1/2018,Personal Vehicles,2947,-118.50309,48.99617
2305,Rio Grande City,Texas,2307,US-Mexico Border,1/1/2018,Trucks,2953,-98.82,26.37944
2306,Danville,Washington,3012,US-Canada Border,9/1/2018,Personal Vehicles,2967,-118.50309,48.99617
2307,Neche,North Dakota,3404,US-Canada Border,12/1/2018,Personal Vehicles,2975,-97.55444,48.98611
2308,Anacortes,Washington,3010,US-Canada Border,9/1/2018,Personal Vehicles,2976,-122.61739,48.49988
2309,Raymond,Montana,3301,US-Canada Border,7/1/2018,Personal Vehicles,2976,-104.575,48.99667
2310,Piegan,Montana,3316,US-Canada Border,1/1/2018,Personal Vehicles,2976,-113.43406,48.85152
2311,Walhalla,North Dakota,3407,US-Canada Border,9/1/2018,Personal Vehicles,2977,-97.91778,48.92333
2312,Laurier,Washington,3016,US-Canada Border,12/1/2018,Personal Vehicles,2978,-118.22302,48.99892
2313,Dunseith,North Dakota,3422,US-Canada Border,1/1/2018,Personal Vehicles,2981,-100.05863,48.81369
2314,Boundary,Washington,3015,US-Canada Border,7/1/2018,Personal Vehicles,2982,-117.89655,48.54648
2315,Dalton Cache,Alaska,3106,US-Canada Border,6/1/2018,Personal Vehicles,2983,-135.40995,59.10606
2316,Roseau,Minnesota,3426,US-Canada Border,3/1/2018,Personal Vehicles,2983,-95.81074,48.77518
2317,Roseau,Minnesota,3426,US-Canada Border,10/1/2018,Personal Vehicles,2987,-95.81074,48.77518
2318,Laredo,Texas,2304,US-Mexico Border,11/1/2018,Buses,2989,-99.50722,27.50611
2319,San Luis,Arizona,2608,US-Mexico Border,1/1/2018,Trucks,2989,-114.78139,32.48694
2320,Columbus,New Mexico,2406,US-Mexico Border,10/1/2018,Trucks,2992,-107.63944,31.8275
2321,San Ysidro,California,2504,US-Mexico Border,12/1/2018,Buses,2995,-117.02667,32.54306
2322,Bridgewater,Maine,127,US-Canada Border,12/1/2018,Personal Vehicles,2996,-67.84262,46.41923
2323,Ogdensburg,New York,701,US-Canada Border,2/1/2018,Trucks,2999,-75.48167,44.70667
2324,Beecher Falls,Vermont,206,US-Canada Border,11/1/2018,Personal Vehicles,3002,-71.49664,45.00808
2325,Boundary,Washington,3015,US-Canada Border,6/1/2018,Personal Vehicles,3004,-117.89655,48.54648
2326,Boundary,Washington,3015,US-Canada Border,8/1/2018,Personal Vehicles,3010,-117.89655,48.54648
2327,Lynden,Washington,3023,US-Canada Border,9/1/2018,Trucks,3027,-122.44316,48.94802
2328,San Luis,Arizona,2608,US-Mexico Border,3/1/2018,Trucks,3027,-114.78139,32.48694
2329,Ogdensburg,New York,701,US-Canada Border,12/1/2018,Trucks,3034,-75.48167,44.70667
2330,Laurier,Washington,3016,US-Canada Border,11/1/2018,Personal Vehicles,3034,-118.22302,48.99892
2331,Sault Sainte Marie,Michigan,3803,US-Canada Border,6/1/2018,Trucks,3044,-84.29889,46.47028
2332,Laurier,Washington,3016,US-Canada Border,3/1/2018,Personal Vehicles,3047,-118.22302,48.99892
2333,Frontier,Washington,3020,US-Canada Border,4/1/2018,Personal Vehicles,3048,-117.78134,48.91016
2334,Beecher Falls,Vermont,206,US-Canada Border,12/1/2018,Personal Vehicles,3056,-71.49664,45.00808
2335,Raymond,Montana,3301,US-Canada Border,8/1/2018,Personal Vehicles,3074,-104.575,48.99667
2336,San Ysidro,California,2504,US-Mexico Border,10/1/2018,Buses,3076,-117.02667,32.54306
2337,Boundary,Washington,3015,US-Canada Border,5/1/2018,Personal Vehicles,3089,-117.89655,48.54648
2338,Dunseith,North Dakota,3422,US-Canada Border,2/1/2018,Personal Vehicles,3099,-100.05863,48.81369
2339,Dunseith,North Dakota,3422,US-Canada Border,5/1/2018,Trucks,3100,-100.05863,48.81369
2340,Laredo,Texas,2304,US-Mexico Border,5/1/2018,Buses,3105,-99.50722,27.50611
2341,Rio Grande City,Texas,2307,US-Mexico Border,6/1/2018,Trucks,3106,-98.82,26.37944
2342,Dunseith,North Dakota,3422,US-Canada Border,3/1/2018,Personal Vehicles,3107,-100.05863,48.81369
2343,Dunseith,North Dakota,3422,US-Canada Border,12/1/2018,Personal Vehicles,3111,-100.05863,48.81369
2344,Laredo,Texas,2304,US-Mexico Border,3/1/2018,Buses,3115,-99.50722,27.50611
2345,Laredo,Texas,2304,US-Mexico Border,1/1/2018,Buses,3127,-99.50722,27.50611
2346,Dunseith,North Dakota,3422,US-Canada Border,11/1/2018,Personal Vehicles,3131,-100.05863,48.81369
2347,Danville,Washington,3012,US-Canada Border,5/1/2018,Personal Vehicles,3133,-118.50309,48.99617
2348,Neche,North Dakota,3404,US-Canada Border,9/1/2018,Personal Vehicles,3158,-97.55444,48.98611
2349,Danville,Washington,3012,US-Canada Border,4/1/2018,Personal Vehicles,3165,-118.50309,48.99617
2350,Rio Grande City,Texas,2307,US-Mexico Border,11/1/2018,Trucks,3174,-98.82,26.37944
2351,Frontier,Washington,3020,US-Canada Border,12/1/2018,Personal Vehicles,3193,-117.78134,48.91016
2352,Rio Grande City,Texas,2307,US-Mexico Border,7/1/2018,Trucks,3222,-98.82,26.37944
2353,Norton,Vermont,211,US-Canada Border,9/1/2018,Personal Vehicles,3229,-71.79528,45.01
2354,San Luis,Arizona,2608,US-Mexico Border,2/1/2018,Trucks,3230,-114.78139,32.48694
2355,Rio Grande City,Texas,2307,US-Mexico Border,8/1/2018,Trucks,3238,-98.82,26.37944
2356,Otay Mesa,California,2506,US-Mexico Border,7/1/2018,Buses,3239,-117.05333,32.57333
2357,Otay Mesa,California,2506,US-Mexico Border,8/1/2018,Buses,3249,-117.05333,32.57333
2358,Dunseith,North Dakota,3422,US-Canada Border,4/1/2018,Personal Vehicles,3249,-100.05863,48.81369
2359,Bridgewater,Maine,127,US-Canada Border,1/1/2018,Personal Vehicles,3249,-67.84262,46.41923
2360,Progreso,Texas,2309,US-Mexico Border,6/1/2018,Trucks,3266,-97.94889,26.06167
2361,Sault Sainte Marie,Michigan,3803,US-Canada Border,9/1/2018,Trucks,3268,-84.29889,46.47028
2362,Lancaster,Minnesota,3430,US-Canada Border,7/1/2018,Personal Vehicles,3268,-96.82024,48.84911
2363,Algonac,Michigan,3814,US-Canada Border,3/1/2018,Personal Vehicles,3274,-83.04676,42.33222
2364,Beecher Falls,Vermont,206,US-Canada Border,3/1/2018,Personal Vehicles,3292,-71.49664,45.00808
2365,Frontier,Washington,3020,US-Canada Border,9/1/2018,Personal Vehicles,3296,-117.78134,48.91016
2366,Sault Sainte Marie,Michigan,3803,US-Canada Border,7/1/2018,Trucks,3302,-84.29889,46.47028
2367,Beecher Falls,Vermont,206,US-Canada Border,4/1/2018,Personal Vehicles,3314,-71.49664,45.00808
2368,Sault Sainte Marie,Michigan,3803,US-Canada Border,11/1/2018,Trucks,3315,-84.29889,46.47028
2369,Roseau,Minnesota,3426,US-Canada Border,5/1/2018,Personal Vehicles,3334,-95.81074,48.77518
2370,Lynden,Washington,3023,US-Canada Border,1/1/2018,Trucks,3338,-122.44316,48.94802
2371,Ogdensburg,New York,701,US-Canada Border,9/1/2018,Trucks,3345,-75.48167,44.70667
2372,Bridgewater,Maine,127,US-Canada Border,2/1/2018,Personal Vehicles,3349,-67.84262,46.41923
2373,Dalton Cache,Alaska,3106,US-Canada Border,8/1/2018,Personal Vehicles,3357,-135.40995,59.10606
2374,Rio Grande City,Texas,2307,US-Mexico Border,3/1/2018,Trucks,3359,-98.82,26.37944
2375,Ogdensburg,New York,701,US-Canada Border,1/1/2018,Trucks,3361,-75.48167,44.70667
2376,Lynden,Washington,3023,US-Canada Border,7/1/2018,Trucks,3363,-122.44316,48.94802
2377,Algonac,Michigan,3814,US-Canada Border,4/1/2018,Personal Vehicles,3365,-83.04676,42.33222
2378,Walhalla,North Dakota,3407,US-Canada Border,5/1/2018,Personal Vehicles,3376,-97.91778,48.92333
2379,Rio Grande City,Texas,2307,US-Mexico Border,10/1/2018,Trucks,3379,-98.82,26.37944
2380,Sault Sainte Marie,Michigan,3803,US-Canada Border,8/1/2018,Trucks,3395,-84.29889,46.47028
2381,Laurier,Washington,3016,US-Canada Border,4/1/2018,Personal Vehicles,3404,-118.22302,48.99892
2382,Laredo,Texas,2304,US-Mexico Border,4/1/2018,Buses,3411,-99.50722,27.50611
2383,Otay Mesa,California,2506,US-Mexico Border,10/1/2018,Buses,3422,-117.05333,32.57333
2384,Ogdensburg,New York,701,US-Canada Border,3/1/2018,Trucks,3449,-75.48167,44.70667
2385,Roseau,Minnesota,3426,US-Canada Border,9/1/2018,Personal Vehicles,3450,-95.81074,48.77518
2386,Danville,Washington,3012,US-Canada Border,6/1/2018,Personal Vehicles,3455,-118.50309,48.99617
2387,Eastport,Idaho,3302,US-Canada Border,12/1/2018,Trucks,3481,-116.18028,48.99944
2388,Port Angeles,Washington,3007,US-Canada Border,12/1/2018,Personal Vehicles,3484,-123.4328,48.11365
2389,Eastport,Idaho,3302,US-Canada Border,1/1/2018,Personal Vehicles,3486,-116.18028,48.99944
2390,Ogdensburg,New York,701,US-Canada Border,11/1/2018,Trucks,3487,-75.48167,44.70667
2391,Rio Grande City,Texas,2307,US-Mexico Border,4/1/2018,Trucks,3487,-98.82,26.37944
2392,Sault Sainte Marie,Michigan,3803,US-Canada Border,1/1/2018,Trucks,3492,-84.29889,46.47028
2393,Bridgewater,Maine,127,US-Canada Border,4/1/2018,Personal Vehicles,3495,-67.84262,46.41923
2394,Bridgewater,Maine,127,US-Canada Border,10/1/2018,Personal Vehicles,3509,-67.84262,46.41923
2395,Ogdensburg,New York,701,US-Canada Border,8/1/2018,Trucks,3512,-75.48167,44.70667
2396,Laredo,Texas,2304,US-Mexico Border,6/1/2018,Buses,3512,-99.50722,27.50611
2397,Frontier,Washington,3020,US-Canada Border,10/1/2018,Personal Vehicles,3515,-117.78134,48.91016
2398,Frontier,Washington,3020,US-Canada Border,1/1/2018,Personal Vehicles,3528,-117.78134,48.91016
2399,Anacortes,Washington,3010,US-Canada Border,8/1/2018,Personal Vehicles,3529,-122.61739,48.49988
2400,Sault Sainte Marie,Michigan,3803,US-Canada Border,4/1/2018,Trucks,3542,-84.29889,46.47028
2401,Eastport,Idaho,3302,US-Canada Border,2/1/2018,Personal Vehicles,3544,-116.18028,48.99944
2402,Lynden,Washington,3023,US-Canada Border,11/1/2018,Trucks,3553,-122.44316,48.94802
2403,Dalton Cache,Alaska,3106,US-Canada Border,7/1/2018,Personal Vehicles,3555,-135.40995,59.10606
2404,Anacortes,Washington,3010,US-Canada Border,6/1/2018,Personal Vehicles,3561,-122.61739,48.49988
2405,Rio Grande City,Texas,2307,US-Mexico Border,5/1/2018,Trucks,3565,-98.82,26.37944
2406,Laurier,Washington,3016,US-Canada Border,10/1/2018,Personal Vehicles,3584,-118.22302,48.99892
2407,Portland,Maine,101,US-Canada Border,8/1/2018,Personal Vehicles,3586,-70.27676,43.65539
2408,Dunseith,North Dakota,3422,US-Canada Border,10/1/2018,Personal Vehicles,3588,-100.05863,48.81369
2409,Ogdensburg,New York,701,US-Canada Border,6/1/2018,Trucks,3592,-75.48167,44.70667
2410,Progreso,Texas,2309,US-Mexico Border,12/1/2018,Trucks,3594,-97.94889,26.06167
2411,Progreso,Texas,2309,US-Mexico Border,9/1/2018,Trucks,3597,-97.94889,26.06167
2412,Ogdensburg,New York,701,US-Canada Border,4/1/2018,Trucks,3602,-75.48167,44.70667
2413,Bridgewater,Maine,127,US-Canada Border,9/1/2018,Personal Vehicles,3611,-67.84262,46.41923
2414,Laredo,Texas,2304,US-Mexico Border,12/1/2018,Buses,3612,-99.50722,27.50611
2415,Sault Sainte Marie,Michigan,3803,US-Canada Border,10/1/2018,Trucks,3618,-84.29889,46.47028
2416,Lancaster,Minnesota,3430,US-Canada Border,8/1/2018,Personal Vehicles,3649,-96.82024,48.84911
2417,Walhalla,North Dakota,3407,US-Canada Border,6/1/2018,Personal Vehicles,3649,-97.91778,48.92333
2418,Port Angeles,Washington,3007,US-Canada Border,11/1/2018,Personal Vehicles,3651,-123.4328,48.11365
2419,Ogdensburg,New York,701,US-Canada Border,7/1/2018,Trucks,3651,-75.48167,44.70667
2420,Neche,North Dakota,3404,US-Canada Border,5/1/2018,Personal Vehicles,3654,-97.55444,48.98611
2421,Laredo,Texas,2304,US-Mexico Border,8/1/2018,Buses,3657,-99.50722,27.50611
2422,Frontier,Washington,3020,US-Canada Border,2/1/2018,Personal Vehicles,3658,-117.78134,48.91016
2423,Del Bonita,Montana,3322,US-Canada Border,7/1/2018,Personal Vehicles,3681,-112.32481,48.63274
2424,Sault Sainte Marie,Michigan,3803,US-Canada Border,5/1/2018,Trucks,3694,-84.29889,46.47028
2425,Frontier,Washington,3020,US-Canada Border,6/1/2018,Personal Vehicles,3703,-117.78134,48.91016
2426,Metaline Falls,Washington,3025,US-Canada Border,7/1/2018,Personal Vehicles,3713,-117.36037,48.85798
2427,Sault Sainte Marie,Michigan,3803,US-Canada Border,2/1/2018,Trucks,3718,-84.29889,46.47028
2428,Danville,Washington,3012,US-Canada Border,8/1/2018,Personal Vehicles,3720,-118.50309,48.99617
2429,Piegan,Montana,3316,US-Canada Border,11/1/2018,Personal Vehicles,3750,-113.43406,48.85152
2430,Frontier,Washington,3020,US-Canada Border,5/1/2018,Personal Vehicles,3750,-117.78134,48.91016
2431,Port Angeles,Washington,3007,US-Canada Border,3/1/2018,Personal Vehicles,3772,-123.4328,48.11365
2432,Sault Sainte Marie,Michigan,3803,US-Canada Border,3/1/2018,Trucks,3787,-84.29889,46.47028
2433,Frontier,Washington,3020,US-Canada Border,3/1/2018,Personal Vehicles,3795,-117.78134,48.91016
2434,Lynden,Washington,3023,US-Canada Border,2/1/2018,Trucks,3800,-122.44316,48.94802
2435,Lynden,Washington,3023,US-Canada Border,6/1/2018,Trucks,3811,-122.44316,48.94802
2436,Piegan,Montana,3316,US-Canada Border,4/1/2018,Personal Vehicles,3812,-113.43406,48.85152
2437,Bridgewater,Maine,127,US-Canada Border,7/1/2018,Personal Vehicles,3825,-67.84262,46.41923
2438,Progreso,Texas,2309,US-Mexico Border,7/1/2018,Trucks,3829,-97.94889,26.06167
2439,Ogdensburg,New York,701,US-Canada Border,10/1/2018,Trucks,3831,-75.48167,44.70667
2440,Ogdensburg,New York,701,US-Canada Border,5/1/2018,Trucks,3838,-75.48167,44.70667
2441,Roseau,Minnesota,3426,US-Canada Border,8/1/2018,Personal Vehicles,3840,-95.81074,48.77518
2442,Laurier,Washington,3016,US-Canada Border,5/1/2018,Personal Vehicles,3844,-118.22302,48.99892
2443,Alcan,Alaska,3104,US-Canada Border,9/1/2018,Personal Vehicles,3848,-142.98928,63.33693
2444,Danville,Washington,3012,US-Canada Border,7/1/2018,Personal Vehicles,3866,-118.50309,48.99617
